Temps(s):consigne h (m):consigne t (°C):commande h (V):commande C (V):capteur h (V):capteur t (V):hauteur (m):température(°C)
0:0.000000:0.000000:1.000000:1.000000:1.333333:1.840000:0.800000:28.400000
1:0.000000:0.000000:1.000000:1.000000:1.140764:2.260000:0.684458:32.600000
2:0.000000:0.000000:1.000000:1.000000:1.037671:2.382725:0.622602:33.827248
3:0.000000:0.000000:1.000000:1.000000:0.985602:2.399373:0.591361:33.993729
4:0.000000:0.000000:1.000000:1.000000:0.960268:2.400009:0.576161:34.000092
5:0.000000:0.000000:1.000000:1.000000:0.948198:2.400000:0.568919:33.999996
