Temps(s):consigne h (m):consigne t (°C):commande h (V):commande C (V):capteur h (V):capteur t (V):hauteur (m):température(°C)
0:2.500000:55.000000:5.000000:4.633000:0.400000:1.000000:0.240000:20.000000
1:2.500000:55.000000:0.000000:0.051091:4.308869:5.000000:2.585322:60.000000
2:2.500000:55.000000:0.222644:2.568178:2.255520:4.910446:1.353312:59.104456
3:2.500000:55.000000:5.000000:2.906759:2.073478:2.189797:1.244087:31.897974
4:2.500000:55.000000:0.000000:0.241104:4.342784:3.881345:2.605670:48.813451
5:2.500000:55.000000:0.597815:2.657446:2.369687:3.736553:1.421812:47.365531
6:2.500000:55.000000:5.000000:2.770277:2.365612:1.852839:1.419367:28.528385
7:2.500000:55.000000:0.000000:0.290051:4.469912:3.920455:2.681947:49.204552
8:2.500000:55.000000:0.651034:2.709138:2.488382:3.758179:1.493029:47.581793
9:2.500000:55.000000:5.000000:2.803006:2.493935:1.926497:1.496361:29.264968
10:2.500000:55.000000:0.000000:0.348588:4.570993:3.766862:2.742596:47.668616
11:2.500000:55.000000:0.718092:2.758208:2.592229:3.592451:1.555338:45.924511
12:2.500000:55.000000:5.000000:2.820574:2.618327:1.923919:1.570996:29.239187
13:2.500000:55.000000:0.000000:0.398031:4.663403:3.674478:2.798042:46.744779
14:2.500000:55.000000:0.768274:2.801042:2.685504:3.489886:1.611302:44.898864
15:2.500000:55.000000:5.000000:2.840892:2.725357:1.931002:1.635214:29.310024
16:2.500000:55.000000:0.000000:0.441857:4.746100:3.596436:2.847660:45.964360
17:2.500000:55.000000:0.809063:2.838967:2.768965:3.403713:1.661379:44.037135
18:2.500000:55.000000:5.000000:2.860730:2.819453:1.934947:1.691672:29.349470
19:2.500000:55.000000:0.000000:0.480558:4.820269:3.533233:2.892162:45.332333
20:2.500000:55.000000:0.842471:2.872544:2.843682:3.333816:1.706209:43.338157
21:2.500000:55.000000:5.000000:2.879704:2.902397:1.937890:1.741438:29.378895
22:2.500000:55.000000:0.155403:0.514813:4.886745:3.480801:2.932047:44.808014
23:2.500000:55.000000:0.948552:2.813112:2.983082:3.298377:1.789849:42.983772
24:2.500000:55.000000:5.000000:2.837010:3.021389:2.047975:1.812833:30.479754
25:2.500000:55.000000:0.764593:0.533404:4.950107:3.407218:2.970064:44.072176
26:2.500000:55.000000:1.250621:2.485703:3.324656:3.318272:1.994793:43.182719
27:2.500000:55.000000:4.553450:2.625863:3.251778:2.409236:1.951067:34.092356
28:2.500000:55.000000:2.318227:0.768592:4.806383:3.165436:2.883830:41.654358
29:2.500000:55.000000:2.039516:1.661397:4.049319:3.312110:2.429592:43.121104
30:2.500000:55.000000:3.178793:2.018406:3.764793:3.036609:2.258876:40.366092
31:2.500000:55.000000:3.498434:1.442173:4.252878:3.014441:2.551727:40.144409
32:2.500000:55.000000:2.879527:1.138849:4.495278:3.268051:2.697167:42.680505
33:2.500000:55.000000:2.750954:1.423965:4.247446:3.365777:2.548468:43.657769
34:2.500000:55.000000:3.178380:1.558798:4.133885:3.296005:2.480331:42.960046
35:2.500000:55.000000:3.398277:1.342472:4.311359:3.290376:2.586816:42.903758
36:2.500000:55.000000:3.205892:1.168308:4.445898:3.405690:2.667539:44.056898
37:2.500000:55.000000:3.105451:1.237310:4.376178:3.488468:2.625707:44.884681
38:2.500000:55.000000:3.265960:1.307456:4.308928:3.490833:2.585357:44.908329
39:2.500000:55.000000:3.430848:1.228743:4.365983:3.491801:2.619590:44.918007
40:2.500000:55.000000:3.406092:1.114543:4.449106:3.548227:2.669464:45.482268
41:2.500000:55.000000:3.340311:1.100265:4.446936:3.613908:2.668162:46.139077
42:2.500000:55.000000:3.387489:1.131418:4.407937:3.643323:2.644762:46.433234
43:2.500000:55.000000:3.495548:1.108176:4.415064:3.653486:2.649038:46.534857
44:2.500000:55.000000:3.535865:1.037977:4.460019:3.682979:2.676012:46.829788
45:2.500000:55.000000:3.510919:0.995788:4.480010:3.730135:2.688006:47.301349
46:2.500000:55.000000:3.513257:0.996940:4.463787:3.767005:2.678272:47.670048
47:2.500000:55.000000:3.570748:0.992190:4.453156:3.785934:2.671894:47.859341
48:2.500000:55.000000:3.625036:0.954606:4.469737:3.804878:2.681842:48.048776
49:2.500000:55.000000:3.634050:0.911426:4.490059:3.836148:2.694035:48.361476
50:2.500000:55.000000:3.628228:0.892736:4.489479:3.870235:2.693687:48.702346
51:2.500000:55.000000:3.650114:0.887977:4.477601:3.894549:2.686561:48.945494
52:2.500000:55.000000:3.692892:0.870537:4.476612:3.911563:2.685967:49.115631
53:2.500000:55.000000:3.720306:0.838315:4.487689:3.932244:2.692614:49.322436
54:2.500000:55.000000:3.723611:0.811512:4.493821:3.958972:2.696293:49.589716
55:2.500000:55.000000:3.728301:0.799666:4.487493:3.983991:2.692496:49.839907
56:2.500000:55.000000:3.751824:0.790411:4.479368:4.002277:2.687621:50.022770
57:2.500000:55.000000:3.781050:0.771016:4.479882:4.018002:2.687929:50.180024
58:2.500000:55.000000:3.795932:0.746102:4.484859:4.037159:2.690915:50.371586
59:2.500000:55.000000:3.798816:0.728140:4.483940:4.058892:2.690364:50.588924
60:2.500000:55.000000:3.807379:0.718613:4.476209:4.077903:2.685725:50.779035
61:2.500000:55.000000:3.827633:0.707783:4.469914:4.092565:2.681948:50.925654
62:2.500000:55.000000:3.847426:0.690031:4.469554:4.106647:2.681733:51.066475
63:2.500000:55.000000:3.856054:0.671021:4.470234:4.123310:2.682141:51.233101
64:2.500000:55.000000:3.859074:0.658134:4.465904:4.140801:2.679542:51.408012
65:2.500000:55.000000:3.868305:0.649869:4.458026:4.155621:2.674816:51.556212
66:2.500000:55.000000:3.884606:0.639153:4.452526:4.167649:2.671515:51.676494
67:2.500000:55.000000:3.898076:0.623906:4.450977:4.179919:2.670586:51.799191
68:2.500000:55.000000:3.903211:0.609306:4.448978:4.194030:2.669387:51.940298
69:2.500000:55.000000:3.906135:0.599657:4.443052:4.208099:2.665831:52.080994
70:2.500000:55.000000:3.914752:0.592439:4.435438:4.219816:2.661263:52.198163
71:2.500000:55.000000:3.927561:0.582579:4.430344:4.229735:2.658206:52.297348
72:2.500000:55.000000:3.936717:0.569795:4.427875:4.240239:2.656725:52.402387
73:2.500000:55.000000:3.939677:0.558496:4.424319:4.252044:2.654591:52.520437
74:2.500000:55.000000:3.942306:0.551124:4.417744:4.263370:2.650646:52.633697
75:2.500000:55.000000:3.949918:0.544883:4.410571:4.272685:2.646342:52.726848
76:2.500000:55.000000:3.959897:0.536116:4.405800:4.280853:2.643480:52.808527
77:2.500000:55.000000:3.966014:0.525497:4.402768:4.289752:2.641661:52.897523
78:2.500000:55.000000:3.967508:0.516726:4.398382:4.299571:2.639029:52.995710
79:2.500000:55.000000:3.969777:0.511067:4.391680:4.308684:2.635008:53.086839
80:2.500000:55.000000:3.976367:0.505726:4.385046:4.316088:2.631028:53.160876
81:2.500000:55.000000:3.984111:0.498054:4.380631:4.322793:2.628378:53.227927
82:2.500000:55.000000:3.988021:0.489267:4.377337:4.330292:2.626402:53.302923
83:2.500000:55.000000:3.988483:0.482477:4.372581:4.338436:2.623549:53.384357
84:2.500000:55.000000:3.990423:0.478160:4.366046:4.345749:2.619628:53.457490
85:2.500000:55.000000:3.996115:0.473614:4.360016:4.351607:2.616010:53.516074
86:2.500000:55.000000:4.002099:0.466938:4.356012:4.357095:2.613607:53.570948
87:2.500000:55.000000:4.004360:0.459682:4.352675:4.363404:2.611605:53.634039
88:2.500000:55.000000:4.004086:0.454477:4.347833:4.370147:2.608700:53.701473
89:2.500000:55.000000:4.005777:0.451233:4.341633:4.375987:2.604980:53.759867
90:2.500000:55.000000:4.010733:0.447363:4.336245:4.380586:2.601747:53.805855
91:2.500000:55.000000:4.015319:0.441550:4.332699:4.385068:2.599619:53.850683
92:2.500000:55.000000:4.016317:0.435572:4.329460:4.390383:2.597676:53.903827
93:2.500000:55.000000:4.015529:0.431658:4.324700:4.395961:2.594820:53.959607
94:2.500000:55.000000:4.017071:0.429276:4.318928:4.400584:2.591357:54.005843
95:2.500000:55.000000:4.021446:0.425958:4.314198:4.404154:2.588519:54.041536
96:2.500000:55.000000:4.024902:0.420872:4.311137:4.407817:2.586682:54.078173
97:2.500000:55.000000:4.024910:0.415968:4.308076:4.412312:2.584846:54.123116
98:2.500000:55.000000:4.023782:0.413122:4.303492:4.416919:2.582095:54.169195
99:2.500000:55.000000:4.025279:0.411429:4.298194:4.420534:2.578916:54.205338
100:2.500000:55.000000:4.029202:0.408544:4.294124:4.423262:2.576474:54.232621
101:2.500000:55.000000:4.031721:0.404060:4.291552:4.426268:2.574931:54.262681
